Year,RCRA Hazardous Waste Manifest Number,Foreign Exporter Name,Foreign Exporter Site Address,Foreign Exporter Site City,Foreign Exporter  Site State or Province,Foreign Exporter Site ZIP or Mailing Code,Country of Export,exporterLAT,exporterLONG,hazWasteDesc,Number of Containers,totalQuantityinShipment,Units for Quantity in Shipment,Applicable RCRA Hazardous Waste Code(s),Expected Management Method Code,Receiving Facility EPA ID Number,Receiving Facility Name,Receiving Facility Street Address,Receiving Facility City,receivingFacilityState,receivingStateCode,Receiving Facility Zip Code,receiving facility lat,receiving facility long
2012,005342877 FLE,ATOMIC ENERGY OF CANADA LTD,1 PLANT ROAD,CHALK RIVER,ONTARIO,K0J1J0,CANADA,,,"WASTE RADIOACTIVE MATERIAL, LOW SPECIFIC ACTIVITY (LSA-I) 7 (CHROMIUM, LEAD), LIQUID OXIDE",1,505,P,D005; D006; D007; D008; D009,H040; H050,TND982109142,DIVERSIFIED SCIENTIFIC SERVICES INC,657 GALLAGHER RD,KINGSTON,TN,43,37763,,
2012,005342877 FLE,ATOMIC ENERGY OF CANADA LTD,1 PLANT ROAD,CHALK RIVER,ONTARIO,K0J1J0,CANADA,,,"WASTE RADIOACTIVE MATERIAL, LOW SPECIFIC ACTIVITY (LSA-I) 7 (CHROMIUM, LEAD), LIQUID OXIDE",1,500,P,D005; D006; D007; D008; D009,H040; H050,TND982109142,DIVERSIFIED SCIENTIFIC SERVICES INC,657 GALLAGHER RD,KINGSTON,TN,43,37763,,
2012,005342877 FLE,ATOMIC ENERGY OF CANADA LTD,1 PLANT ROAD,CHALK RIVER,ONTARIO,K0J1J0,CANADA,,,"WASTE RADIOACTIVE MATERIAL, LOW SPECIFIC ACTIVITY (LSA-I) 7 (CHROMIUM, LEAD), LIQUID OXIDE",1,506,P,D005; D006; D007; D008; D009,H040; H050,TND982109142,DIVERSIFIED SCIENTIFIC SERVICES INC,657 GALLAGHER RD,KINGSTON,TN,43,37763,,
2012,005342895 FLE,ATOMIC ENERGY OF CANADA LTD,1 PLANT ROAD,CHALK RIVER,ONTARIO,K0J1J0,CANADA,,,"WASTE RADIOACTIVE MATERIAL, LOW SPECIFIC ACTIVITY (LSA-II) 7, FISSILE EXCEPTED CHROMIUM, LEAD), LIQUID OXIDE",1,440,P,D005; D006; D007; D008; D009,H050,TND982109142,DIVERSIFIED SCIENTIFIC SERVICES INC,657 GALLAGHER RD,KINGSTON,TN,43,37763,,
2012,005342895 FLE,ATOMIC ENERGY OF CANADA LTD,1 PLANT ROAD,CHALK RIVER,ONTARIO,K0J1J0,CANADA,,,"WASTE RADIOACTIVE MATERIAL, LOW SPECIFIC ACTIVITY (LSA-I) 7,  (CHROMIUM, LEAD), LIQUID OXIDE",1,472,P,D005; D006; D007; D008; D009,H050,TND982109142,DIVERSIFIED SCIENTIFIC SERVICES INC,657 GALLAGHER RD,KINGSTON,TN,43,37763,,
2012,005342895 FLE,ATOMIC ENERGY OF CANADA LTD,1 PLANT ROAD,CHALK RIVER,ONTARIO,K0J1J0,CANADA,,,"WASTE RADIOACTIVE MATERIAL, LOW SPECIFIC ACTIVITY (LSA-I) 7 (CHROMIUM, LEAD) LIQUID OXIDE",1,471,P,D005; D006; D007; D008; D009,H050,TND982109142,DIVERSIFIED SCIENTIFIC SERVICES INC,657 GALLAGHER RD,KINGSTON,TN,43,37763,,
2012,005342895 FLE,ATOMIC ENERGY OF CANADA LTD,1 PLANT ROAD,CHALK RIVER,ONTARIO,K0J1J0,CANADA,,,"WASTE RADIOACTIVE MATERIAL, LOW SPECIFIC ACTIVITY (LSA-I) 7 (CHROMIUM, LEAD) LIQUID OXIDE",1,386,P,D005; D006; D007; D008; D009,H050,TND982109142,DIVERSIFIED SCIENTIFIC SERVICES INC,657 GALLAGHER RD,KINGSTON,TN,43,37763,,
2012,005342895 FLE,ATOMIC ENERGY OF CANADA LTD,1 PLANT ROAD,CHALK RIVER,ONTARIO,K0J1J0,CANADA,,,"WASTE RADIOACTIVE MATERIAL, LOW SPECIFIC ACTIVITY (LSA-I) 7 (CHROMIUM, LEAD) LIQUID OXIDE",1,471,P,D005; D006; D007; D008; D009,H050,TND982109142,DIVERSIFIED SCIENTIFIC SERVICES INC,657 GALLAGHER RD,KINGSTON,TN,43,37763,,
2012,005342895 FLE,ATOMIC ENERGY OF CANADA LTD,1 PLANT ROAD,CHALK RIVER,ONTARIO,K0J1J0,CANADA,,,"WASTE RADIOACTIVE MATERIAL, LOW SPECIFIC ACTIVITY (LSA-I) 7 (CHROMIUM, LEAD) LIQUID OXIDE",1,471,P,D005; D006; D007; D008; D009,H050,TND982109142,DIVERSIFIED SCIENTIFIC SERVICES INC,657 GALLAGHER RD,KINGSTON,TN,43,37763,,
2007,000924550 FLE, BENDIX CVS DE MEXICO SA DE CV,CARRETERA PRESA LA AMISTAD KM 65 PARQUE IND AM,MEXICO,MEXICO,,MEXICO,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS (LEAD, MERCURY)",2,450,P - Pounds,D008; D009,H141,TXD055141378,CLEAN HARBORS DEER PARK LP,2027 BATTLEGROUND ROAD,LA PORTE,TX,44,77571,,
2007,001017194 FLE,APARATOS ELECTRICOS DE ACUNA,CARRETERA PRESA LA AMISTAD KM7,CIUDAD ACUNA,MEXICO,,MEXICO,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS (LEAD)",1,98,K - Kilograms,D008,H141,TXD055141378,CLEAN HARBORS DEER PARK LP,2027 BATTLEGROUND ROAD,LA PORTE,TX,44,77571,,
2007,001017194 FLE,APARATOS ELECTRICOS DE ACUNA,CARRETERA PRESA LA AMISTAD KM7,CIUDAD ACUNA,MEXICO,,MEXICO,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID NOS (LEAD, MERCURY)",1,4,K - Kilograms,D008; D009,H141,TXD055141378,CLEAN HARBORS DEER PARK LP,2027 BATTLEGROUND ROAD,LA PORTE,TX,44,77571,,
2007,001017194 FLE,APARATOS ELECTRICOS DE ACUNA,CARRETERA PRESA LA AMISTAD KM7,CIUDAD ACUNA,MEXICO,,MEXICO,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS (LEAD, MERCURY)",3,295,K - Kilograms,D008; D009,H141,TXD055141378,CLEAN HARBORS DEER PARK LP,2027 BATTLEGROUND ROAD,LA PORTE,TX,44,77571,,
2007,001017194 FLE,APARATOS ELECTRICOS DE ACUNA,CARRETERA PRESA LA AMISTAD KM7,CIUDAD ACUNA,MEXICO,,MEXICO,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID NOS (LEAD, MERCURY)",2,18,K - Kilograms,D008; D009,H141,TXD055141378,CLEAN HARBORS DEER PARK LP,2027 BATTLEGROUND ROAD,LA PORTE,TX,44,77571,,
2007,001017583 FLE,APARATOS ELECTRICOS DE ACUNA,CARRETERA PRESA LA AMISTAD KM7,CIUDAD ACUNA,MEXICO,,MEXICO,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (LEAD)",16,4053,K - Kilograms,D008,H141,TXD055141378,CLEAN HARBORS DEER PARK LP,2027 BATTLEGROUND ROAD,LA PORTE,TX,44,77571,,
2009,000053582 MWI,APARATOS ELECTRICOS DE ACUNA,CARRETERA PRESA LA AMISTAD KM7,CIUDAD ACUNA,MEXICO,,MEXICO,,,"LEAD, MERCURY",4,25,K - Kilograms,D008; D009,H141,TXD055141378,CLEAN HARBORS DEER PARK LP,2027 BATTLEGROUND ROAD,LA PORTE,TX,44,77571,,
2009,000053582 MWI,APARATOS ELECTRICOS DE ACUNA,CARRETERA PRESA LA AMISTAD KM7,CIUDAD ACUNA,MEXICO,,MEXICO,,,LEAD,1,26,K - Kilograms,D008,H141,TXD055141378,CLEAN HARBORS DEER PARK LP,2027 BATTLEGROUND ROAD,LA PORTE,TX,44,77571,,
2009,000053582 MWI,APARATOS ELECTRICOS DE ACUNA,CARRETERA PRESA LA AMISTAD KM7,CIUDAD ACUNA,MEXICO,,MEXICO,,,"LEAD, MERCURY",1,100,K - Kilograms,D008; D009,H141,TXD055141378,CLEAN HARBORS DEER PARK LP,2027 BATTLEGROUND ROAD,LA PORTE,TX,44,77571,,
2009,000053680 MWI,APARATOS ELECTRICOS DE ACUNA,CARRETERA PRESA LA AMISTAD KM7,CIUDAD ACUNA,MEXICO,,MEXICO,,,"LEAD, MERCURY",4,26,K - Kilograms,D008; D009,H040,TXR055141378,CLEAN HARBORS DEER PARK LP,2027 INDEPENDENCE PARKWAY SOUTH,LA PORTE,TX,44,77571,,
2009,000053680 MWI,APARATOS ELECTRICOS DE ACUNA,CARRETERA PRESA LA AMISTAD KM7,CIUDAD ACUNA,MEXICO,,MEXICO,,,LEAD,6,812,K - Kilograms,D008,H040,TXR055141378,CLEAN HARBORS DEER PARK LP,2027 INDEPENDENCE PARKWAY SOUTH,LA PORTE,TX,44,77571,,
2009,000053680 MWI,APARATOS ELECTRICOS DE ACUNA,CARRETERA PRESA LA AMISTAD KM7,CIUDAD ACUNA,MEXICO,,MEXICO,,,"LEAD, MERCURY",1,1,K - Kilograms,D008; D009,H040,TXR055141378,CLEAN HARBORS DEER PARK LP,2027 INDEPENDENCE PARKWAY SOUTH,LA PORTE,TX,44,77571,,
2009,002697994 FLE,APARATOS ELECTRICOS DE ACUNA,CARRETERA PRESA LA AMISTAD KM7,CIUDAD ACUNA,MEXICO,,MEXICO,,,"LEAD, MERCURY",2,18,K - Kilograms,D008; D009,H141,TXR055141378,CLEAN HARBORS DEER PARK LP,2027 INDEPENDENCE PARKWAY SOUTH,LA PORTE,TX,44,77571,,
2009,002697994 FLE,APARATOS ELECTRICOS DE ACUNA,CARRETERA PRESA LA AMISTAD KM7,CIUDAD ACUNA,MEXICO,,MEXICO,,,"LEAD, MERCURY",1,2,K - Kilograms,D008; D009,H141,TXR055141378,CLEAN HARBORS DEER PARK LP,2027 INDEPENDENCE PARKWAY SOUTH,LA PORTE,TX,44,77571,,
2009,002697994 FLE,APARATOS ELECTRICOS DE ACUNA,CARRETERA PRESA LA AMISTAD KM7,CIUDAD ACUNA,MEXICO,,MEXICO,,,"LEAD, MERCURY",2,230,K - Kilograms,D008; D009,H141,TXR055141378,CLEAN HARBORS DEER PARK LP,2027 INDEPENDENCE PARKWAY SOUTH,LA PORTE,TX,44,77571,,
2009,002697994 FLE,APARATOS ELECTRICOS DE ACUNA,CARRETERA PRESA LA AMISTAD KM7,CIUDAD ACUNA,MEXICO,,MEXICO,,,LEAD,2,154,K - Kilograms,D008,H141,TXR055141378,CLEAN HARBORS DEER PARK LP,2027 INDEPENDENCE PARKWAY SOUTH,LA PORTE,TX,44,77571,,
2007,000799251 JJK,DISCOVER RECYCLING,"JABIL CIRCUIT DE CHIHUAHUA, S.A. DE C.V., ALEJANDRFO DUMAS 11341, COMPLEJO IND.",CHIHUAHUA,CHIHUAHUA,31109,MEXICO,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S. (CONTAINS ISOPROPYL ALCOHOL, LEAD)",40,9200,K - Kilograms,D008,H061,TXD077603371,"SAFETY-KLEEN SYSTEMS, INC.",1722 COOPER CREEK ROAD,DENTON,TX,44,76208,,
2007,000953301 FLE,EMERPOWSYS S DE RL DE CV,12A REYNOSA INDUSTRIAL CENTER,REYNOSA,TAMAULIPAS,,MEXICO,,,"HAZARDOUS WASTE SOLID, NOS (ACTIVATED CARBON FILTERS WITH LEAD)",3,69,K - Kilograms,D008,H040,TXD055141378,CLEAN HARBORS DEER PARK LP,2027 BATTLEGROUND ROAD,LA PORTE,TX,44,77571,,
2007,000953302 FLE,EMERPOWSYS S DE RL DE CV,12A REYNOSA INDUSTRIAL CENTER,REYNOSA,TAMAULIPAS,,MEXICO,,,"HAZARDOUS WASTE SOLID, NOS ( LEAD)",1,510,K - Kilograms,D008,H141,TXD055141378,CLEAN HARBORS DEER PARK LP,2027 BATTLEGROUND ROAD,LA PORTE,TX,44,77571,,
2007,001017805 FLE,EMERPOWSYS S DE RL DE CV,12A REYNOSA INDUSTRIAL CENTER,REYNOSA,TAMAULIPAS,,MEXICO,,,"HAZARDOUS WASTE SOLID, NOS ( LEAD)",1,334,K - Kilograms,D009,H141,TXD055141378,CLEAN HARBORS DEER PARK LP,2027 BATTLEGROUND ROAD,LA PORTE,TX,44,77571,,
2007,001017805 FLE,EMERPOWSYS S DE RL DE CV,12A REYNOSA INDUSTRIAL CENTER,REYNOSA,TAMAULIPAS,,MEXICO,,,"HAZARDOUS WASTE SOLID, NOS (ACTIVATED CARBON FILTERS WITH LEAD)",10,255,K - Kilograms,D008,H040,TXD055141378,CLEAN HARBORS DEER PARK LP,2027 BATTLEGROUND ROAD,LA PORTE,TX,44,77571,,
2007,001856614 FLE,EMERPOWSYS S DE RL DE CV,12A REYNOSA INDUSTRIAL CENTER,REYNOSA,TAMAULIPAS,,MEXICO,,,ACTIVATED CARBON FILTERS WITH LEAD,2,185,K - Kilograms,D008,H040,TXD055141378,CLEAN HARBORS DEER PARK LP,2027 BATTLEGROUND ROAD,LA PORTE,TX,44,77571,,
2009,000037583 MWI,EMERPOWSYS S DE RL DE CV,12A REYNOSA INDUSTRIAL CENTER,REYNOSA,TAMAULIPAS,,MEXICO,,,ACTIVATED CARBON FILTERS WITH LEAD,2,113,K - Kilograms,D008,H040,TXD055141378,CLEAN HARBORS DEER PARK LP,2027 BATTLEGROUND ROAD,LA PORTE,TX,44,77571,,
2009,000038186 MWI,EMERPOWSYS S DE RL DE CV,12A REYNOSA INDUSTRIAL CENTER,REYNOSA,TAMAULIPAS,,MEXICO,,,ACTIVATED CARBON FILTERS WITH LEAD,3,188,K - Kilograms,D008,H040,TXD055141378,CLEAN HARBORS DEER PARK LP,2027 BATTLEGROUND ROAD,LA PORTE,TX,44,77571,,
2009,000053917 MWI,EMERPOWSYS S DE RL DE CV,12A REYNOSA INDUSTRIAL CENTER,REYNOSA,TAMAULIPAS,,MEXICO,,,ACTIVATED CARBON FILTERS WITH LEAD,9,758,K - Kilograms,D008,H040,TXD055141378,CLEAN HARBORS DEER PARK LP,2027 BATTLEGROUND ROAD,LA PORTE,TX,44,77571,,
2009,000056085 MWI,EMERPOWSYS S DE RL DE CV,12A REYNOSA INDUSTRIAL CENTER,REYNOSA,TAMAULIPAS,,MEXICO,,,ACTIVATED CARBON FILTERS WITH LEAD,4,254,K - Kilograms,D008,H040,TXD055141378,CLEAN HARBORS DEER PARK LP,2027 BATTLEGROUND ROAD,LA PORTE,TX,44,77571,,
2007,000931518 FLE,EMERSON TOOL AND APPLIANCE DE RL DE CV,CALLE PEDREGAL LOTE 8 V 15 MANZANA 2,REYNOSA,MEXICO,,MEXICO,,,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID NOS (LEAD)",1,290,K - Kilograms,D008,H141,TXD055141378,CLEAN HARBORS DEER PARK LP,2027 BATTLEGROUND ROAD,LA PORTE,TX,44,77571,,
2009,000055940 MWI,FISHER & RYKEL DE MEXICO S DE RL DE CV REFRIGERATION,"BLVD MONTEBELLO LOTES 1, 2, Y 3 MANZANA 6 P INDUSTRIAL",REYNOSA,MEXICO,,MEXICO,,,"SULFURIC ACID, LEAD",1,108,K - Kilograms,D002; D008,H141,TXD055141378,CLEAN HARBORS DEER PARK LP,2027 BATTLEGROUND ROAD,LA PORTE,TX,44,77571,,
2009,002251506 FLE,LAIDLAW ENV. SVCS. DE MEXICO S.A. DE C.V.,BLV. MIGUEL DE LA MADRID #9370,CD. JUAREZ,CHIHUAHUA,,MEXICO,,,LEAD,1,16,K - Kilograms,D008,H040,TXD055141378,CLEAN HARBORS DEER PARK LP,2027 BATTLEGROUND ROAD,LA PORTE,TX,44,77571,,
2009,002251530 FLE,LAIDLAW ENV. SVCS. DE MEXICO S.A. DE C.V.,BLV. MIGUEL DE LA MADRID #9370,CD. JUAREZ,CHIHUAHUA,,MEXICO,,,LEAD,1,29,K - Kilograms,D008,H040,TXD055141378,CLEAN HARBORS DEER PARK LP,2027 BATTLEGROUND ROAD,LA PORTE,TX,44,77571,,
2009,000709439 SKS,SONY N LAREDO SA DE CV,"AVENIDA FABRICAS NO. 5939, PARQUE IND. FINSA",NUEVO LAREDO,TAMAULIPAS,,MEXICO,,,LEAD,1,44,P - Pounds,A1130; D008,H061,TXD077603371,"SAFETY-KLEEN SYSTEMS, INC.",1722 COOPER CREEK ROAD,DENTON,TX,44,76208,,
2007,001130168 JJK,"TRANSFORMADORES DE PIEDRAS NEGRAS, S.A. DE C.V.",AVE. INDUSTRIAL #3 PARQUE IND. AMISTAD,PIEDRAS NEGRAS,COAHUILA,,MEXICO,,,FILTERS WITH LEAD,2,242,K - Kilograms,D008,H132,TXD069452340,US ECOLOGY TEXAS,PETRONILLA RD.,ROBSTOWN,TX,44,78380,,
2007,001130253 JJK,TYCO ELECTRONICS POWER SYSTEMS DE MEXICO,NORTE 7 Y LAURO VILLAR #4,MATAMOROS,TAMAULIPAS,,MEXICO,,,SOLIDS CONTAMINATED WITH LEAD (TIN SOLDER),13,4039,P - Pounds,D008,H132,TXD069452340,US ECOLOGY TEXAS,PETRONILLA RD.,ROBSTOWN,TX,44,78380,,
2007,001130253 JJK,TYCO ELECTRONICS POWER SYSTEMS DE MEXICO,NORTE 7 Y LAURO VILLAR #4,MATAMOROS,TAMAULIPAS,,MEXICO,,,EMPTY PLASTIC CONTAINERS PREVIOUSLY WITH LEAD (TIN SOLDER),2,601,P - Pounds,D008,H132,TXD069452340,US ECOLOGY TEXAS,PETRONILLA RD.,ROBSTOWN,TX,44,78380,,
2009,000049123 MWI,VTI TECHNOLOGIES SA DE CV,"CALLE PONIENTE 4#1 ESQU NORTER 7, CD INDUSTRIAL",MATAMOROS,MEXICO,,MEXICO,,,"SULFURIC ACID, LEAD",2,43,K - Kilograms,D002; D008,H141,TXD055141378,CLEAN HARBORS DEER PARK LP,2027 BATTLEGROUND ROAD,LA PORTE,TX,44,77571,,
2009,000053446 MWI,VTI TECHNOLOGIES SA DE CV,"CALLE PONIENTE 4#1 ESQU NORTER 7, CD INDUSTRIAL",MATAMOROS,MEXICO,,MEXICO,,,SULFURIC ACID.LEAD,1,9,K - Kilograms,D002; D008,H040,TXD055141378,CLEAN HARBORS DEER PARK LP,2027 BATTLEGROUND ROAD,LA PORTE,TX,44,77571,,
,,,,,,,,,,,,,,,,,,,,,,,,
2009,001811304 JJK,TOXCO WASTE MANAGEMENT,9384 HWY 22A,TRAIL,BRITISH COLUMBIA,V1R 2X8,CANADA,,,"CADMIUM, LEAD, MERCURY, CHROMIUM",23,41422,P - Pounds,D006; D007; D008; D009; D010,H111,,,,,,,,,
,,,,,,,,,,,,10336554.19,,,,,,,,,,,,
