exporter_name,exporter_address,exporter_city,exporter_state,exporter_country,exporterLAT,exporterLONG,hazWasteDesc,totalQuantityinShipment,units,ExpectedManagementMethod,receivingfacilityzipcode,ReceivingFacilityEPAIDNumber,importer_name,importer_address,importer_city,importer_state,latitude,longitude
BLACK & DECKER HHI (PI),CIRCUITO SIGLO XXI 1926/ CTRO NEGOCIOS EX-XXI,MEXICALI,BAJA CALIFORNIA,MEXICO,32.6454391,-115.4064713,CHROMIUM,10560,P - Pounds,H039,92020,CAD981412356,PACIFIC TRANS ENVIRONMENTAL SERVICES/ INC,1452 N. JOHNSON AVE.,EL CAJON,CA,32.815117,-116.971893
BLACK & DECKER HHI (PI),CIRCUITO SIGLO XXI 1926/ CTRO NEGOCIOS EX-XXI,MEXICALI,BAJA CALIFORNIA,MEXICO,32.6454391,-115.4064713,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID NOS (CONTAINS CHROMIUM)",10560,P - Pounds,H039,92020,CAD981412356,PACIFIC TRANS ENVIRONMENTAL SERVICES/ INC,1452 N. JOHNSON AVE.,EL CAJON,CA,32.815117,-116.971893
BLACK & DECKER HHI (PI),CIRCUITO SIGLO XXI 1926/ CTRO NEGOCIOS EX-XXI,MEXICALI,BAJA CALIFORNIA,MEXICO,32.6454391,-115.4064713,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID NOS (CONTAINS CHROMIUM)",10560,P - Pounds,H039,92020,CAD981412356,PACIFIC TRANS ENVIRONMENTAL SERVICES/ INC,1452 N. JOHNSON AVE.,EL CAJON,CA,32.815117,-116.971893
BLACK & DECKER HHI (PI),CIRCUITO SIGLO XXI 1926/ CTRO NEGOCIOS EX-XXI,MEXICALI,BAJA CALIFORNIA,MEXICO,32.6454391,-115.4064713,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID NOS (CONTAINS CHROMIUM)",10560,P - Pounds,H039,92020,CAD981412356,PACIFIC TRANS ENVIRONMENTAL SERVICES/ INC,1452 N. JOHNSON AVE.,EL CAJON,CA,32.815117,-116.971893
BLACK & DECKER HHI (PI),CIRCUITO SIGLO XXI 1926/ CTRO NEGOCIOS EX-XXI,MEXICALI,BAJA CALIFORNIA,MEXICO,32.6454391,-115.4064713,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID NOS (CONTAINS CHROMIUM)",10560,P - Pounds,H039,92020,CAD981412356,PACIFIC TRANS ENVIRONMENTAL SERVICES/ INC,1452 N. JOHNSON AVE.,EL CAJON,CA,32.815117,-116.971893
BLACK & DECKER HHI (PI),CIRCUITO SIGLO XXI 1926/ CTRO NEGOCIOS EX-XXI,MEXICALI,BAJA CALIFORNIA,MEXICO,32.6454391,-115.4064713,CHROMIUM,10560,P - Pounds,H129,92020,CAD981412356,PACIFIC TRANS ENVIRONMENTAL SERVICES/ INC,1452 N. JOHNSON AVE.,EL CAJON,CA,32.815117,-116.971893
BLACK & DECKER HHI (PI),CIRCUITO SIGLO XXI 1926/ CTRO NEGOCIOS EX-XXI,MEXICALI,BAJA CALIFORNIA,MEXICO,32.6454391,-115.4064713,CONTAINS CHROMIUM,10560,P - Pounds,H039,92020,CAD981412356,PACIFIC TRANS ENVIRONMENTAL SERVICES/ INC,1452 N. JOHNSON AVE.,EL CAJON,CA,32.815117,-116.971893
BLACK & DECKER HHI (PI),CIRCUITO SIGLO XXI 1926/ CTRO NEGOCIOS EX-XXI,MEXICALI,BAJA CALIFORNIA,MEXICO,32.6454391,-115.4064713,CONTAINS CHROMIUM,10560,P - Pounds,H039,92020,CAD981412356,PACIFIC TRANS ENVIRONMENTAL SERVICES/ INC,1452 N. JOHNSON AVE.,EL CAJON,CA,32.815117,-116.971893
BLACK & DECKER HHI (PI),CIRCUITO SIGLO XXI 1926/ CTRO NEGOCIOS EX-XXI,MEXICALI,BAJA CALIFORNIA,MEXICO,32.6454391,-115.4064713,CONTAINS CHROMIUM,10560,P - Pounds,H039,92020,CAD981412356,PACIFIC TRANS ENVIRONMENTAL SERVICES/ INC,1452 N. JOHNSON AVE.,EL CAJON,CA,32.815117,-116.971893
BLACK & DECKER HHI (PI),CIRCUITO SIGLO XXI 1926/ CTRO NEGOCIOS EX-XXI,MEXICALI,BAJA CALIFORNIA,MEXICO,32.6454391,-115.4064713,CONTAINS CHROMIUM,10560,P - Pounds,H039,92020,CAD981412356,PACIFIC TRANS ENVIRONMENTAL SERVICES/ INC,1452 N. JOHNSON AVE.,EL CAJON,CA,32.815117,-116.971893
BLACK & DECKER HHI (PI),CIRCUITO SIGLO XXI 1926/ CTRO NEGOCIOS EX-XXI,MEXICALI,BAJA CALIFORNIA,MEXICO,32.6454391,-115.4064713,CONTAINS CHROMIUM,10560,P - Pounds,H039,92020,CAD981412356,PACIFIC TRANS ENVIRONMENTAL SERVICES/ INC,1452 N. JOHNSON AVE.,EL CAJON,CA,32.815117,-116.971893
KYOCERA MEXICANA/ S.A.,BLVD BUENA VISTA OTAY # 2055/ P.I. INT. TIJ.,TIJUANA,BAJA CALIFORNIA,MEXICO,32.5224991,-116.9796906,CHROMIUM,10560,P - Pounds,H039,85353,AZD980735500,WORLD RESOURCES COMPANY,8113 WEST SHERMAN STREET,TOLLESON,AZ,33.439613,-112.235512
SCHLAGE DE MEXICO/ SA DE CV,LOS OLIVOS #698 COL CHAVEZ,TIJUANA,BAJA CALIFORNIA,MEXICO,32.5260315,-116.8311462,FILTERCAKE WITH RCRA METALS,10454,P - Pounds,H039,92020,CAD981412356,PACIFIC TRANS ENVIRONMENTAL SERVICES/ INC,1452 N. JOHNSON AVE.,EL CAJON,CA,32.815117,-116.971893
ASSURED PACKAGING INC,6080 VIPOND DR,MISSISSAUGA,ONTARIO,CANADA,43.6525917,-79.6531525,"WASTE AEROSOLS, FLAMMABLE",10400,P,,35954,ALD070513767,GIANT RESOURCE RECOVERY-ATTALLA INC,1229 VALLEY DR,ATTALLA,AL,34.0840454,-86.0243683
BLACK & DECKER HHI (PI),CIRCUITO SIGLO XXI 1926/ CTRO NEGOCIOS EX-XXI,MEXICALI,BAJA CALIFORNIA,MEXICO,32.6454391,-115.4064713,CHROMIUM,10296,P - Pounds,H129,92020,CAD981412356,PACIFIC TRANS ENVIRONMENTAL SERVICES/ INC,1452 N. JOHNSON AVE.,EL CAJON,CA,32.815117,-116.971893
POWER SONIC/ S.A. DE C.V.,BLVD. PACIFICO 14553 PQUE. IND. PACIFICO,PACIFICO,BAJA CALIFORNIA,MEXICO,32.4718361,-116.9914093,LEAD OXIDE,10259,K - Kilograms,H010,92154,CAR000183830,SAMEX ENVIRONMENTAL SERVICES/ INC,1437 LA MEDIA ROAD STE,SAN DIEGO,CA,32.5706314,-116.9622242
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,"WASTE FLAMMABLE SOLID, ORGANIC NOS (PAINT SLUDGE)",10200,K - Kilograms,,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
NETWORK MATERIALS AND RESOURCES INC (SCARBOROUGH),NA,NA,,CANADA,62.8329086,-95.9133224,NICKLE HYDROXIDE,10138,P - Pounds,H010,44707,OHD980568992,ENVIRITE OF OHIO/ INC,2050 CENTRAL AVENUE S.E.,CANTON,OH,40.77599,-81.36908
CLEAN HARBORS QUEBEC INC.,400 GALIPEAU/ RANG 5 EST,THURSO,QUEBEC,CANADA,45.5884933,-75.2422104,WASTE AZODICARBONAMIDE,10123,P - Pounds,H040,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
NEWALTA CORPORATION,PO BOX 340 1731 PETTIT ROAD,FORT ERIE,ONTARIO,CANADA,42.9295731,-78.9667587,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS",10094,P,H010,16117,PAD087561015,INMETCO,1 INMETCO DR,ELLWOOD CITY,PA,40.8574267,-80.270097
CLEAN HARBORS QUEBEC INC.,400 GALIPEAU/ RANG 5 EST,THURSO,QUEBEC,CANADA,45.5884933,-75.2422104,CHROMIC ACID,10063,P - Pounds,H141,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE CORROSIVE LIQUIDS, NOS (CHROMIC ACID SOLUTION)",10033,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS QUEBEC INC.,400 GALIPEAU/ RANG 5 EST,THURSO,QUEBEC,CANADA,45.5884933,-75.2422104,MERCURY,10000,K - Kilograms,H010,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS QUEBEC INC.,400 GALIPEAU/ RANG 5 EST,THURSO,QUEBEC,CANADA,45.5884933,-75.2422104,MERCURY,10000,K - Kilograms,H010,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
BLACK & DECKER HHI (PI),CIRCUITO SIGLO XXI 1926/ CTRO NEGOCIOS EX-XXI,MEXICALI,BAJA CALIFORNIA,MEXICO,32.6454391,-115.4064713,FILTER CAKE WITH WITH Resource Conservation and Recovery Act (RCRA) METALS,9909,P - Pounds,H039,92020,CAD981412356,PACIFIC TRANS ENVIRONMENTAL SERVICES/ INC,1452 N. JOHNSON AVE.,EL CAJON,CA,32.815117,-116.971893
BLACK & DECKER HHI (PI),CIRCUITO SIGLO XXI 1926/ CTRO NEGOCIOS EX-XXI,MEXICALI,BAJA CALIFORNIA,MEXICO,32.6454391,-115.4064713,CHROMIUM,9900,P - Pounds,H129,92020,CAD981412356,PACIFIC TRANS ENVIRONMENTAL SERVICES/ INC,1452 N. JOHNSON AVE.,EL CAJON,CA,32.815117,-116.971893
PLATINADORA BAJA/ SA DE CV,BLVD. INSURGENTES #19814 PARQUE IND. BAJA MAQUILA,TIJUANA,BAJA CALIFORNIA,MEXICO,32.4622383,-116.909523,FILTERCAKE WITH CHROMIUM,9900,P - Pounds,H039,92020,CAD981412356,PACIFIC TRANS ENVIRONMENTAL SERVICES/ INC,1452 N. JOHNSON AVE.,EL CAJON,CA,32.815117,-116.971893
PLATINADORA BAJA/ SA DE CV,BLVD. INSURGENTES #19814 PARQUE IND. BAJA MAQUILA,TIJUANA,BAJA CALIFORNIA,MEXICO,32.4622383,-116.909523,FILTERCAKE WITH CHROMIUM,9900,P - Pounds,H039,92020,CAD981412356,PACIFIC TRANS ENVIRONMENTAL SERVICES/ INC,1452 N. JOHNSON AVE.,EL CAJON,CA,32.815117,-116.971893
PLATINADORA BAJA/ SA DE CV,BLVD. INSURGENTES #19814 PARQUE IND. BAJA MAQUILA,TIJUANA,BAJA CALIFORNIA,MEXICO,32.4622383,-116.909523,FILTERCAKE WITH CHROMIUM,9900,P - Pounds,H039,92020,CAD981412356,PACIFIC TRANS ENVIRONMENTAL SERVICES/ INC,1452 N. JOHNSON AVE.,EL CAJON,CA,32.815117,-116.971893
PLATINADORA BAJA/ SA DE CV,BLVD. INSURGENTES #19814 PARQUE IND. BAJA MAQUILA,TIJUANA,BAJA CALIFORNIA,MEXICO,32.4622383,-116.909523,FILTERCAKE WITH CHROMIUM,9900,P - Pounds,H039,92020,CAD981412356,PACIFIC TRANS ENVIRONMENTAL SERVICES/ INC,1452 N. JOHNSON AVE.,EL CAJON,CA,32.815117,-116.971893
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,"WASTE FLAMMABLE LIQUID, NOS (XYLENE, ETHANOL MIX)",9800,L - Liters (liquids only),H040,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
POWER SONIC/ S.A. DE C.V.,BLVD. PACIFICO 14553 PQUE. IND. PACIFICO,PACIFICO,BAJA CALIFORNIA,MEXICO,32.4718361,-116.9914093,LEAD OXIDE,9789,K - Kilograms,H010,92154,CAR000183830,SAMEX ENVIRONMENTAL SERVICES/ INC,1437 LA MEDIA ROAD STE,SAN DIEGO,CA,32.5706314,-116.9622242
NEWALTA CORPORATION,PO BOX 340 1731 PETTIT ROAD,FORT ERIE,ONTARIO,CANADA,42.9295731,-78.9667587,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS",9734,P,,16117,PAD087561015,INMETCO,1 INMETCO DR,ELLWOOD CITY,PA,40.8574267,-80.270097
NEWALTA CORPORATION,PO BOX 340/ 1731 PETTIT ROAD,FORT ERIE,ONTARIO,CANADA,42.9295731,-78.9667587,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, NOS (DRY NICAD BATTERIES)",9622,P,H010,16117,PAD087561015,INMETCO,1 INMETCO DR,ELLWOOD CITY,PA,40.8574267,-80.270097
TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.6041489,-79.5807266,"WASTE SULFURIC ACID, SPENT",9604,G - Gallons (liquids only),H077,48211,MID074259565,DYNECOL INC.,6520 GEORGIA ST.,DETROIT,MI,42.392868,-83.032524
POWER SONIC/ S.A. DE C.V.,BLVD. PACIFICO 14553 PQUE. IND. PACIFICO,PACIFICO,BAJA CALIFORNIA,MEXICO,32.4718361,-116.9914093,LEAD OXIDE,9591,K - Kilograms,H010,92154,CAR000113324,SAMEX ENVIRONMENTAL SERVICE INC.,7951 AIRWAY ROAD SUITE-A,SAN DIEGO,CA,32.7156906,-117.1617203
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,WASTE AEROSOLS,9572,P,H040,77571,TXD055141378,CLEAN HARBORS DEER PARK/ LLC,2027 INDEPENDENCE PARKWAY SOUTH,LA PORTE,TX,29.7269478,-95.0948257
RPR ENVIRONMENTAL,164-168 SOUTH SERVICE ROAD,STONEY CREEK,ONTARIO,CANADA,43.2400894,-79.7348938,HYDROCHLORIC ACID,9561,G - Gallons (liquids only),H077,48211,MID074259565,DYNECOL INC.,6520 GEORGIA ST.,DETROIT,MI,42.392868,-83.032524
PURE METAL GALLVANIZING,7470 BREN RD.,MISSISSAUGA,ONTARIO,CANADA,43.7052498,-79.6633072,HYDROCHLORIC ACID,9535,G - Gallons (liquids only),H077,48211,MID074259565,DYNECOL INC.,6520 GEORGIA ST.,DETROIT,MI,42.392868,-83.032524
RPR ENVIRONMENTAL,164-168 SOUTH SERVICE ROAD,STONEY CREEK,ONTARIO,CANADA,43.2400894,-79.7348938,HYDROCHLORIC ACID,9535,G - Gallons (liquids only),H077,48211,MID074259565,DYNECOL INC.,6520 GEORGIA ST.,DETROIT,MI,42.392868,-83.032524
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"XYLENE, TOLUENE",9440,P - Pounds,H040,63145,NED981723513,CLEAN HARBORS ENVIRONMENTAL SERVICES INC.,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
NEWALTA CORPORATION,PO BOX 340/ 1731 PETTIT ROAD,FORT ERIE,ONTARIO,CANADA,42.9295731,-78.9667587,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, NOS (DRY NICAD BATTERIES)",9423,P,H010,16117,PAD087561015,INMETCO,1 INMETCO DR,ELLWOOD CITY,PA,40.8574267,-80.270097
POWER SONIC/ S.A. DE C.V.,BLVD. PACIFICO 14553 PQUE. IND. PACIFICO,PACIFICO,BAJA CALIFORNIA,MEXICO,32.4718361,-116.9914093,ELECTRIC STORAGE,9362,K - Kilograms,H010,92154,CAR000183830,SAMEX ENVIRONMENTAL SERVICES/ INC,1437 LA MEDIA ROAD STE,SAN DIEGO,CA,32.5706314,-116.9622242
PURE METAL GALLVANIZING,7470 BREN RD.,MISSISSAUGA,ONTARIO,CANADA,43.7052498,-79.6633072,"WASTE CORROSIVE LIQUID, ACIDIC, INORGANIC NOS (HYDROCHLORIC ACID)",9353,G - Gallons (liquids only),H077,48211,MID074259565,DYNECOL INC.,6520 GEORGIA ST.,DETROIT,MI,42.392868,-83.032524
TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.6041489,-79.5807266,"WASTE SULFURIC ACID, SPENT",9343,G - Gallons (liquids only),H077,48211,MID074259565,DYNECOL INC.,6520 GEORGIA ST.,DETROIT,MI,42.392868,-83.032524
NEWALTA CORPORATION,PO BOX 340 1731 PETTIT ROAD,FORT ERIE,ONTARIO,CANADA,42.9295731,-78.9667587,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS (DRY NICAD BATTERIES)",9224,P,H010,16117,PAD087561015,INMETCO,1 INMETCO DR,ELLWOOD CITY,PA,40.8574267,-80.270097
NEWALTA CORPORATION,PO BOX 340/ 1731 PETTIT ROAD,FORT ERIE,ONTARIO,CANADA,42.9295731,-78.9667587,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS (DRY NICAD BATTERIES)",9205,P,H010,16117,PAD087561015,INMETCO,1 INMETCO DR,ELLWOOD CITY,PA,40.8574267,-80.270097
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,"WASTE OXIDIZING SOLID, NOS (AMMONIUM NITRATE SOLIDS)",9200,K - Kilograms,,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
TOXCO WASTE MANAGEMENT,PO BOX 232,TRAIL,BRITISH COLUMBIA,CANADA,49.8189011,-124.5163422,"WASTE BATTERIES, DRY, CONTAINING POTASSIUM HYDROXIDE SOLID",9175,P,H141,92801,CAD088504881,KINBURSKY BROTHERS INC,1314 NORTH ANAHEIM BLVD,ANAHEIM,CA,33.8528734,-117.9197661
CLEAN HARBORS QUEBEC INC.,400 GALIPEAU/ RANG 5 EST,THURSO,QUEBEC,CANADA,45.5884933,-75.2422104,MERCURY,9130,K - Kilograms,H010,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS CANADA INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE CORROSIVE SOLIDS, TOXIC, NOS (HYDROFLUORIC ACID)",9113,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.6041489,-79.5807266,"WASTE SULFURIC ACID, SPENT",9106,G - Gallons (liquids only),H077,48211,MID074259565,DYNECOL INC.,6520 GEORGIA ST.,DETROIT,MI,42.392868,-83.032524
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE FLAMMABLE SOLIDS, ORGANIC, NOS (RAGS CONTAMINATED WITH ISOPROPANOL)",9099,P,H040,71730,ARD068748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.6041489,-79.5807266,"WASTE SULFURIC ACID, SPENT",9078,G - Gallons (liquids only),,48211,MID074259565,DYNECOL INC.,6520 GEORGIA ST.,DETROIT,MI,42.392868,-83.032524
TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.6041489,-79.5807266,"WASTE SULFURIC ACID, SPENT",9066,G - Gallons (liquids only),H077,48211,MID074259565,DYNECOL INC.,6520 GEORGIA ST.,DETROIT,MI,42.392868,-83.032524
TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.6041489,-79.5807266,"WASTE SULFURIC ACID, SPENT",9064,G - Gallons (liquids only),H077,48211,MID074259565,DYNECOL INC.,6520 GEORGIA ST.,DETROIT,MI,42.392868,-83.032524
TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.6041489,-79.5807266,WASTE SULPHURIC ACID SPENT,9064,G - Gallons (liquids only),H077,48211,MID074259565,DYNECOL INC.,6520 GEORGIA ST.,DETROIT,MI,42.392868,-83.032524
TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.6041489,-79.5807266,"WASTE SULFURIC ACID, SPENT",9040,G - Gallons (liquids only),H077,48211,MID074259565,DYNECOL INC.,6520 GEORGIA ST.,DETROIT,MI,42.392868,-83.032524
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,WASTE PAINT,9020,P - Pounds,H040,63145,NED981723513,CLEAN HARBORS ENVIRONMENTAL SERVICES INC.,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
NEWALTA CORPORATION,PO BOX 340/ 1731 PETTIT ROAD,FORT ERIE,ONTARIO,CANADA,42.9295731,-78.9667587,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS (DRY NICAD BATTERIES)",9012,P,H010,16117,PAD087561015,INMETCO,1 INMETCO DR,ELLWOOD CITY,PA,40.8574267,-80.270097
CLEAN HARBORS QUEBEC INC.,6785 ROAD 132,STE. CATHERINE,QUEBEC,CANADA,45.3951378,-73.5970154,MERCURY,9010,K - Kilograms,H010,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
SCHLAGE DE MEXICO/ SA DE CV,LOS OLIVOS #698 COL CHAVEZ,TIJUANA,BAJA CALIFORNIA,MEXICO,32.5260315,-116.8311462,FILTERCAKE WITH RCRA METALS,8956,P - Pounds,H039,92020,CAD981412356,PACIFIC TRANS ENVIRONMENTAL SERVICES/ INC,1452 N. JOHNSON AVE.,EL CAJON,CA,32.815117,-116.971893
DIESEL RECON DE MEXICO,BERMUDEZ INDUSTRIAL PARK,MEXICO CITY,MEXICO,MEXICO,19.3542099,-99.3009491,"WASTE CORROSIVE LIQUID, BASIC, INORGANIC NOS (POTASSIUM HYDROXIDE, SODIUM SILICATE)",8950,K - Kilograms,H040,79906,TXD981913668,DIESEL RECON CO,20 ZANE GREY,EL PASO,TX,31.8155899,-106.3981857
TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.6041489,-79.5807266,"WASTE SULFURIC ACID, SPENT",8944,G - Gallons (liquids only),H077,48211,MID074259565,DYNECOL INC.,6520 GEORGIA ST.,DETROIT,MI,42.392868,-83.032524
TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.6041489,-79.5807266,"WASTE SULFURIC ACID, SPENT",8929,G - Gallons (liquids only),H077,48211,MID074259565,DYNECOL INC.,6520 GEORGIA ST.,DETROIT,MI,42.392868,-83.032524
TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.6041489,-79.5807266,"WASTE SULFURIC ACID, SPENT",8919,G - Gallons (liquids only),H077,48211,MID074259565,DYNECOL INC.,6520 GEORGIA ST.,DETROIT,MI,42.392868,-83.032524
TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.6041489,-79.5807266,"WASTE SULFURIC ACID, SPENT",8864,G - Gallons (liquids only),H077,48211,MID074259565,DYNECOL INC.,6520 GEORGIA ST.,DETROIT,MI,42.392868,-83.032524
POWER SONIC/ S.A. DE C.V.,BLVD. PACIFICO 14553 PQUE. IND. PACIFICO,PACIFICO,BAJA CALIFORNIA,MEXICO,32.4718361,-116.9914093,LEAD OXIDE,8831,K - Kilograms,H010,92154,CAR000183830,SAMEX ENVIRONMENTAL SERVICES/ INC,1437 LA MEDIA ROAD STE,SAN DIEGO,CA,32.5706314,-116.9622242
TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.6041489,-79.5807266,"WASTE SULFURIC ACID, SPENT",8828,G - Gallons (liquids only),H077,48211,MID074259565,DYNECOL INC.,6520 GEORGIA ST.,DETROIT,MI,42.392868,-83.032524
NETWORK MATERIALS & RESOURCES INC.,31 GOLDEN GATE CT,SCARBOROUGH,ONTARIO,CANADA,43.7716064,-79.2627563,LEAD,8812,P - Pounds,H010,44707,OHD980568992,ENVIRITE OF OHIO/ INC,2050 CENTRAL AVENUE S.E.,CANTON,OH,40.77599,-81.36908
BLACK & DECKER HHI (PI),CIRCUITO SIGLO XXI 1926/ CTRO NEGOCIOS EX-XXI,MEXICALI,BAJA CALIFORNIA,MEXICO,32.6454391,-115.4064713,CHROMIUM,8800,P - Pounds,H129,92020,CAD981412356,PACIFIC TRANS ENVIRONMENTAL SERVICES/ INC,1452 N. JOHNSON AVE.,EL CAJON,CA,32.815117,-116.971893
BLACK & DECKER HHI (PI),CIRCUITO SIGLO XXI 1926/ CTRO NEGOCIOS EX-XXI,MEXICALI,BAJA CALIFORNIA,MEXICO,32.6454391,-115.4064713,CONTAINS CHROMIUM F006,8800,P - Pounds,H039,92020,CAD981412356,PACIFIC TRANS ENVIRONMENTAL SERVICES/ INC,1452 N. JOHNSON AVE.,EL CAJON,CA,32.815117,-116.971893
BLACK & DECKER HHI (PI),CIRCUITO SIGLO XXI 1926/ CTRO NEGOCIOS EX-XXI,MEXICALI,BAJA CALIFORNIA,MEXICO,32.6454391,-115.4064713,CONTAINS CHROMIUM,8800,P - Pounds,H039,92020,CAD981412356,PACIFIC TRANS ENVIRONMENTAL SERVICES/ INC,1452 N. JOHNSON AVE.,EL CAJON,CA,32.815117,-116.971893
CLEAN HARBORS CANADA INC,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,WASTE PARAFORMALDEHYDE,8800,K,H040,71730,ARD068748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.6041489,-79.5807266,"WASTE SULFURIC ACID, SPENT",8788,G - Gallons (liquids only),H077,48211,MID074259565,DYNECOL INC.,6520 GEORGIA ST.,DETROIT,MI,42.392868,-83.032524
CLEAN HARBORS CANADA INC,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,WASTE NON HAZARDOUS NON DOT REGULATED MATERIAL (WASTE ISOCYANURIC ACID),8773,K,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
PURE METAL GALVANIZING,32 BODINE DR,BRANTFORD,ONTARIO,CANADA,43.1689301,-80.2335281,HYDROCHLORIC ACID,8758,G - Gallons (liquids only),H077,48211,MID074259565,DYNECOL INC.,6520 GEORGIA ST.,DETROIT,MI,42.392868,-83.032524
